r,K,H,t_year,A,P2025
0.27499999999999997,437.1141727393632,0.08333333333333333,45,5.29,436.69936359222703
0.27499999999999997,437.1141727393632,0.10416666666666666,45,5.29,436.056479844539
0.27499999999999997,437.1141727393632,0.125,45,5.29,434.42337469015916
0.27499999999999997,437.1141727393632,0.14583333333333331,45,5.29,430.3080702109123
0.27499999999999997,437.1141727393632,0.16666666666666666,45,5.29,420.14467695264847
0.27499999999999997,437.1141727393632,0.1875,45,5.29,396.2459300218888
0.27499999999999997,437.1141727393632,0.20833333333333331,45,5.29,345.98963887075104
0.27499999999999997,437.1141727393632,0.22916666666666666,45,5.29,261.34626069207513
0.27499999999999997,437.1141727393632,0.25,45,5.29,160.8568169827875
0.27499999999999997,437.1141727393632,0.2708333333333333,45,5.29,81.16404704957047
0.27499999999999997,437.1141727393632,0.29166666666666663,45,5.29,35.83217295208632
0.27499999999999997,437.1141727393632,0.3125,45,5.29,14.768633112437513
0.27499999999999997,437.1141727393632,0.3333333333333333,45,5.29,5.904857845336354
0.27499999999999997,437.1141727393632,0.35416666666666663,45,5.29,2.3315376160116865
0.27499999999999997,437.1141727393632,0.375,45,5.29,0.9160158440336261
0.27499999999999997,437.1141727393632,0.3958333333333333,45,5.29,0.35917488881354576
0.27499999999999997,437.1141727393632,0.41666666666666663,45,5.29,0.14072525810381284
0.27499999999999997,437.1141727393632,0.4375,45,5.29,0.05511959902642784
0.27499999999999997,437.1141727393632,0.4583333333333333,45,5.29,0.021586801211617504
0.27499999999999997,437.1141727393632,0.47916666666666663,45,5.29,0.008453766813580938
0.27499999999999997,437.1141727393632,0.5,45,5.29,0.0033105816041663185
0.27499999999999997,497.2965588411596,0,45,5.29,497.28545003954645
0.27499999999999997,497.2965588411596,0.020833333333333332,45,5.29,497.26819250691307
0.27499999999999997,497.2965588411596,0.041666666666666664,45,5.29,497.22412928765664
0.27499999999999997,497.2965588411596,0.0625,45,5.29,497.1116453381895
0.27499999999999997,497.2965588411596,0.08333333333333333,45,5.29,496.8246382897076
0.27499999999999997,497.2965588411596,0.10416666666666666,45,5.29,496.0932415622654
0.27499999999999997,497.2965588411596,0.125,45,5.29,494.2352885967753
0.27499999999999997,497.2965588411596,0.14583333333333331,45,5.29,489.5533842254582
0.27499999999999997,497.2965588411596,0.16666666666666666,45,5.29,477.99068319975225
0.27499999999999997,497.2965588411596,0.1875,45,5.29,450.8015290828735
0.27499999999999997,497.2965588411596,0.20833333333333331,45,5.29,393.62589349788345
0.27499999999999997,497.2965588411596,0.22916666666666666,45,5.29,297.32871687431737
0.27499999999999997,497.2965588411596,0.25,45,5.29,183.00377004563506
0.27499999999999997,497.2965588411596,0.2708333333333333,45,5.29,92.3388071505983
0.27499999999999997,497.2965588411596,0.29166666666666663,45,5.29,40.765588068677914
0.27499999999999997,497.2965588411596,0.3125,45,5.29,16.801995642410795
0.27499999999999997,497.2965588411596,0.3333333333333333,45,5.29,6.717845519694257
0.27499999999999997,497.2965588411596,0.35416666666666663,45,5.29,2.652546418216194
0.27499999999999997,497.2965588411596,0.375,45,5.29,1.0421339674875312
0.27499999999999997,497.2965588411596,0.3958333333333333,45,5.29,0.4086265039400484
0.27499999999999997,497.2965588411596,0.41666666666666663,45,5.29,0.16010047479926534
0.27499999999999997,497.2965588411596,0.4375,45,5.29,0.0627085293271679
0.27499999999999997,497.2965588411596,0.4583333333333333,45,5.29,0.02455889703060832
0.27499999999999997,497.2965588411596,0.47916666666666663,45,5.29,0.009617691229943532
0.27499999999999997,497.2965588411596,0.5,45,5.29,0.0037663863177834203
0.27499999999999997,557.478944942956,0,45,5.29,557.4664917640775
0.27499999999999997,557.478944942956,0.020833333333333332,45,5.29,557.4471457402337
0.27499999999999997,557.478944942956,0.041666666666666664,45,5.29,557.397750029475
0.27499999999999997,557.478944942956,0.0625,45,5.29,557.2716533727474
0.27499999999999997,557.478944942956,0.08333333333333333,45,5.29,556.9499129871881
0.27499999999999997,557.478944942956,0.10416666666666666,45,5.29,556.1300032799918
0.27499999999999997,557.478944942956,0.125,45,5.29,554.0472025033914
0.27499999999999997,557.478944942956,0.14583333333333331,45,5.29,548.7986982400041
0.27499999999999997,557.478944942956,0.16666666666666666,45,5.29,535.8366894468561
0.27499999999999997,557.478944942956,0.1875,45,5.29,505.35712814385823
0.27499999999999997,557.478944942956,0.20833333333333331,45,5.29,441.26214812501587
0.27499999999999997,557.478944942956,0.22916666666666666,45,5.29,333.3111730565596
0.27499999999999997,557.478944942956,0.25,45,5.29,205.15072310848262
0.27499999999999997,557.478944942956,0.2708333333333333,45,5.29,103.51356725162611
0.27499999999999997,557.478944942956,0.29166666666666663,45,5.29,45.699003185269504
0.27499999999999997,557.478944942956,0.3125,45,5.29,18.835358172384076
0.27499999999999997,557.478944942956,0.3333333333333333,45,5.29,7.530833194052161
0.27499999999999997,557.478944942956,0.35416666666666663,45,5.29,2.973555220420702
0.27499999999999997,557.478944942956,0.375,45,5.29,1.1682520909414362
0.27499999999999997,557.478944942956,0.3958333333333333,45,5.29,0.4580781190665511
0.27499999999999997,557.478944942956,0.41666666666666663,45,5.29,0.17947569149471784
0.27499999999999997,557.478944942956,0.4375,45,5.29,0.07029745962790797
0.27499999999999997,557.478944942956,0.4583333333333333,45,5.29,0.027530992849599138
0.27499999999999997,557.478944942956,0.47916666666666663,45,5.29,0.010781615646306125
0.27499999999999997,557.478944942956,0.5,45,5.29,0.004222191031400522
0.27499999999999997,617.6613310447524,0,45,5.29,617.6475334886087
0.27499999999999997,617.6613310447524,0.020833333333333332,45,5.29,617.6260989735545
0.27499999999999997,617.6613310447524,0.041666666666666664,45,5.29,617.5713707712932
0.27499999999999997,617.6613310447524,0.0625,45,5.29,617.4316614073055
0.27499999999999997,617.6613310447524,0.08333333333333333,45,5.29,617.0751876846687
0.27499999999999997,617.6613310447524,0.10416666666666666,45,5.29,616.1667649977181
0.27499999999999997,617.6613310447524,0.125,45,5.29,613.8591164100076
0.27499999999999997,617.6613310447524,0.14583333333333331,45,5.29,608.04401225455
0.27499999999999997,617.6613310447524,0.16666666666666666,45,5.29,593.6826956939599
0.27499999999999997,617.6613310447524,0.1875,45,5.29,559.9127272048429
0.27499999999999997,617.6613310447524,0.20833333333333331,45,5.29,488.89840275214823
0.27499999999999997,617.6613310447524,0.22916666666666666,45,5.29,369.2936292388019
0.27499999999999997,617.6613310447524,0.25,45,5.29,227.29767617133018
0.27499999999999997,617.6613310447524,0.2708333333333333,45,5.29,114.68832735265394
0.27499999999999997,617.6613310447524,0.29166666666666663,45,5.29,50.6324183018611
0.27499999999999997,617.6613310447524,0.3125,45,5.29,20.868720702357358
0.27499999999999997,617.6613310447524,0.3333333333333333,45,5.29,8.343820868410065
0.27499999999999997,617.6613310447524,0.35416666666666663,45,5.29,3.2945640226252095
0.27499999999999997,617.6613310447524,0.375,45,5.29,1.2943702143953413
0.27499999999999997,617.6613310447524,0.3958333333333333,45,5.29,0.5075297341930538
0.27499999999999997,617.6613310447524,0.41666666666666663,45,5.29,0.19885090819017034
0.27499999999999997,617.6613310447524,0.4375,45,5.29,0.07788638992864803
0.27499999999999997,617.6613310447524,0.4583333333333333,45,5.29,0.030503088668589955
0.27499999999999997,617.6613310447524,0.47916666666666663,45,5.29,0.011945540062668718
0.27499999999999997,617.6613310447524,0.5,45,5.29,0.004677995745017624
0.27499999999999997,677.8437171465488,0,45,5.29,677.8285752131397
0.27499999999999997,677.8437171465488,0.020833333333333332,45,5.29,677.8050522068752
0.27499999999999997,677.8437171465488,0.041666666666666664,45,5.29,677.7449915131116
0.27499999999999997,677.8437171465488,0.0625,45,5.29,677.5916694418634
0.27499999999999997,677.8437171465488,0.08333333333333333,45,5.29,677.2004623821492
0.27499999999999997,677.8437171465488,0.10416666666666666,45,5.29,676.2035267154446
0.27499999999999997,677.8437171465488,0.125,45,5.29,673.6710303166237
0.27499999999999997,677.8437171465488,0.14583333333333331,45,5.29,667.289326269096
0.27499999999999997,677.8437171465488,0.16666666666666666,45,5.29,651.5287019410637
0.27499999999999997,677.8437171465488,0.1875,45,5.29,614.4683262658276
0.27499999999999997,677.8437171465488,0.20833333333333331,45,5.29,536.5346573792806
0.27499999999999997,677.8437171465488,0.22916666666666666,45,5.29,405.2760854210441
0.27499999999999997,677.8437171465488,0.25,45,5.29,249.44462923417774
0.27499999999999997,677.8437171465488,0.2708333333333333,45,5.29,125.86308745368176
0.27499999999999997,677.8437171465488,0.29166666666666663,45,5.29,55.5658334184527
0.27499999999999997,677.8437171465488,0.3125,45,5.29,22.90208323233064
0.27499999999999997,677.8437171465488,0.3333333333333333,45,5.29,9.156808542767969
0.27499999999999997,677.8437171465488,0.35416666666666663,45,5.29,3.615572824829717
0.27499999999999997,677.8437171465488,0.375,45,5.29,1.4204883378492466
0.27499999999999997,677.8437171465488,0.3958333333333333,45,5.29,0.5569813493195565
0.27499999999999997,677.8437171465488,0.41666666666666663,45,5.29,0.21822612488562285
0.27499999999999997,677.8437171465488,0.4375,45,5.29,0.0854753202293881
0.27499999999999997,677.8437171465488,0.4583333333333333,45,5.29,0.03347518448758077
0.27499999999999997,677.8437171465488,0.47916666666666663,45,5.29,0.01310946447903131
0.27499999999999997,677.8437171465488,0.5,45,5.29,0.005133800458634726
0.27499999999999997,738.0261032483452,0,45,5.29,738.0096169376709
0.27499999999999997,738.0261032483452,0.020833333333333332,45,5.29,737.9840054401958
0.27499999999999997,738.0261032483452,0.041666666666666664,45,5.29,737.9186122549299
0.27499999999999997,738.0261032483452,0.0625,45,5.29,737.7516774764214
0.27499999999999997,738.0261032483452,0.08333333333333333,45,5.29,737.3257370796298
0.27499999999999997,738.0261032483452,0.10416666666666666,45,5.29,736.2402884331709
0.27499999999999997,738.0261032483452,0.125,45,5.29,733.4829442232398
0.27499999999999997,738.0261032483452,0.14583333333333331,45,5.29,726.5346402836419
0.27499999999999997,738.0261032483452,0.16666666666666666,45,5.29,709.3747081881675
0.27499999999999997,738.0261032483452,0.1875,45,5.29,669.0239253268123
0.27499999999999997,738.0261032483452,0.20833333333333331,45,5.29,584.170912006413
0.27499999999999997,738.0261032483452,0.22916666666666666,45,5.29,441.25854160328635
0.27499999999999997,738.0261032483452,0.25,45,5.29,271.5915822970253
0.27499999999999997,738.0261032483452,0.2708333333333333,45,5.29,137.03784755470957
0.27499999999999997,738.0261032483452,0.29166666666666663,45,5.29,60.499248535044295
0.27499999999999997,738.0261032483452,0.3125,45,5.29,24.935445762303917
0.27499999999999997,738.0261032483452,0.3333333333333333,45,5.29,9.969796217125873
0.27499999999999997,738.0261032483452,0.35416666666666663,45,5.29,3.9365816270342244
0.27499999999999997,738.0261032483452,0.375,45,5.29,1.5466064613031516
0.27499999999999997,738.0261032483452,0.3958333333333333,45,5.29,0.6064329644460592
0.27499999999999997,738.0261032483452,0.41666666666666663,45,5.29,0.23760134158107535
0.27499999999999997,738.0261032483452,0.4375,45,5.29,0.09306425053012816
0.27499999999999997,738.0261032483452,0.4583333333333333,45,5.29,0.036447280306571586
0.27499999999999997,738.0261032483452,0.47916666666666663,45,5.29,0.014273388895393905
0.27499999999999997,738.0261032483452,0.5,45,5.29,0.0055896051722518275
0.27499999999999997,798.2084893501416,0,45,5.29,798.1906586622019
0.27499999999999997,798.2084893501416,0.020833333333333332,45,5.29,798.1629586735165
0.27499999999999997,798.2084893501416,0.041666666666666664,45,5.29,798.0922329967483
0.27499999999999997,798.2084893501416,0.0625,45,5.29,797.9116855109793
0.27499999999999997,798.2084893501416,0.08333333333333333,45,5.29,797.4510117771104
0.27499999999999997,798.2084893501416,0.10416666666666666,45,5.29,796.2770501508974
0.27499999999999997,798.2084893501416,0.125,45,5.29,793.2948581298559
0.27499999999999997,798.2084893501416,0.14583333333333331,45,5.29,785.7799542981878
0.27499999999999997,798.2084893501416,0.16666666666666666,45,5.29,767.2207144352712
0.27499999999999997,798.2084893501416,0.1875,45,5.29,723.579524387797
0.27499999999999997,798.2084893501416,0.20833333333333331,45,5.29,631.8071666335454
0.27499999999999997,798.2084893501416,0.22916666666666666,45,5.29,477.2409977855286
0.27499999999999997,798.2084893501416,0.25,45,5.29,293.73853535987286
0.27499999999999997,798.2084893501416,0.2708333333333333,45,5.29,148.2126076557374
0.27499999999999997,798.2084893501416,0.29166666666666663,45,5.29,65.43266365163589
0.27499999999999997,798.2084893501416,0.3125,45,5.29,26.9688082922772
0.27499999999999997,798.2084893501416,0.3333333333333333,45,5.29,10.782783891483776
0.27499999999999997,798.2084893501416,0.35416666666666663,45,5.29,4.257590429238732
0.27499999999999997,798.2084893501416,0.375,45,5.29,1.6727245847570567
0.27499999999999997,798.2084893501416,0.3958333333333333,45,5.29,0.6558845795725619
0.27499999999999997,798.2084893501416,0.41666666666666663,45,5.29,0.2569765582765278
0.27499999999999997,798.2084893501416,0.4375,45,5.29,0.10065318083086823
0.27499999999999997,798.2084893501416,0.4583333333333333,45,5.29,0.03941937612556241
0.27499999999999997,798.2084893501416,0.47916666666666663,45,5.29,0.015437313311756498
0.27499999999999997,798.2084893501416,0.5,45,5.29,0.006045409885868929
0.27499999999999997,858.390875451938,0,45,5.29,858.3717003867331
0.27499999999999997,858.390875451938,0.020833333333333332,45,5.29,858.3419119068373
0.27499999999999997,858.390875451938,0.041666666666666664,45,5.29,858.2658537385666
0.27499999999999997,858.390875451938,0.0625,45,5.29,858.0716935455373
0.27499999999999997,858.390875451938,0.08333333333333333,45,5.29,857.5762864745909
0.27499999999999997,858.390875451938,0.10416666666666666,45,5.29,856.3138118686238
0.27499999999999997,858.390875451938,0.125,45,5.29,853.1067720364721
0.27499999999999997,858.390875451938,0.14583333333333331,45,5.29,845.0252683127337
0.27499999999999997,858.390875451938,0.16666666666666666,45,5.29,825.066720682375
0.27499999999999997,858.390875451938,0.1875,45,5.29,778.1351234487818
0.27499999999999997,858.390875451938,0.20833333333333331,45,5.29,679.4434212606778
0.27499999999999997,858.390875451938,0.22916666666666666,45,5.29,513.2234539677709
0.27499999999999997,858.390875451938,0.25,45,5.29,315.8854884227204
0.27499999999999997,858.390875451938,0.2708333333333333,45,5.29,159.38736775676523
0.27499999999999997,858.390875451938,0.29166666666666663,45,5.29,70.36607876822748
0.27499999999999997,858.390875451938,0.3125,45,5.29,29.00217082225048
0.27499999999999997,858.390875451938,0.3333333333333333,45,5.29,11.59577156584168
0.27499999999999997,858.390875451938,0.35416666666666663,45,5.29,4.57859923144324
0.27499999999999997,858.390875451938,0.375,45,5.29,1.7988427082109617
0.27499999999999997,858.390875451938,0.3958333333333333,45,5.29,0.7053361946990645
0.27499999999999997,858.390875451938,0.41666666666666663,45,5.29,0.2763517749719803
0.27499999999999997,858.390875451938,0.4375,45,5.29,0.10824211113160831
0.27499999999999997,858.390875451938,0.4583333333333333,45,5.29,0.04239147194455322
0.27499999999999997,858.390875451938,0.47916666666666663,45,5.29,0.01660123772811909
0.27499999999999997,858.390875451938,0.5,45,5.29,0.006501214599486032
0.27499999999999997,918.5732615537344,0,45,5.29,918.5527421112641
0.27499999999999997,918.5732615537344,0.020833333333333332,45,5.29,918.520865140158
0.27499999999999997,918.5732615537344,0.041666666666666664,45,5.29,918.4394744803849
0.27499999999999997,918.5732615537344,0.0625,45,5.29,918.2317015800953
0.27499999999999997,918.5732615537344,0.08333333333333333,45,5.29,917.7015611720715
0.27499999999999997,918.5732615537344,0.10416666666666666,45,5.29,916.3505735863502
0.27499999999999997,918.5732615537344,0.125,45,5.29,912.9186859430882
0.27499999999999997,918.5732615537344,0.14583333333333331,45,5.29,904.2705823272796
0.27499999999999997,918.5732615537344,0.16666666666666666,45,5.29,882.9127269294788
0.27499999999999997,918.5732615537344,0.1875,45,5.29,832.6907225097664
0.27499999999999997,918.5732615537344,0.20833333333333331,45,5.29,727.0796758878103
0.27499999999999997,918.5732615537344,0.22916666666666666,45,5.29,549.2059101500131
0.27499999999999997,918.5732615537344,0.25,45,5.29,338.032441485568
0.27499999999999997,918.5732615537344,0.2708333333333333,45,5.29,170.56212785779306
0.27499999999999997,918.5732615537344,0.29166666666666663,45,5.29,75.29949388481907
0.27499999999999997,918.5732615537344,0.3125,45,5.29,31.035533352223762
0.27499999999999997,918.5732615537344,0.3333333333333333,45,5.29,12.408759240199585
0.27499999999999997,918.5732615537344,0.35416666666666663,45,5.29,4.899608033647747
0.27499999999999997,918.5732615537344,0.375,45,5.29,1.9249608316648668
0.27499999999999997,918.5732615537344,0.3958333333333333,45,5.29,0.7547878098255673
0.27499999999999997,918.5732615537344,0.41666666666666663,45,5.29,0.2957269916674328
0.27499999999999997,918.5732615537344,0.4375,45,5.29,0.11583104143234838
0.27499999999999997,918.5732615537344,0.4583333333333333,45,5.29,0.04536356776354404
0.27499999999999997,918.5732615537344,0.47916666666666663,45,5.29,0.017765162144481685
0.27499999999999997,918.5732615537344,0.5,45,5.29,0.006957019313103134
0.27499999999999997,978.7556476555308,0,45,5.29,978.7337838357953
0.27499999999999997,978.7556476555308,0.020833333333333332,45,5.29,978.6998183734786
0.27499999999999997,978.7556476555308,0.041666666666666664,45,5.29,978.6130952222032
0.27499999999999997,978.7556476555308,0.0625,45,5.29,978.3917096146532
0.27499999999999997,978.7556476555308,0.08333333333333333,45,5.29,977.8268358695519
0.27499999999999997,978.7556476555308,0.10416666666666666,45,5.29,976.3873353040766
0.27499999999999997,978.7556476555308,0.125,45,5.29,972.7305998497044
0.27499999999999997,978.7556476555308,0.14583333333333331,45,5.29,963.5158963418255
0.27499999999999997,978.7556476555308,0.16666666666666666,45,5.29,940.7587331765826
0.27499999999999997,978.7556476555308,0.1875,45,5.29,887.2463215707511
0.27499999999999997,978.7556476555308,0.20833333333333331,45,5.29,774.7159305149427
0.27499999999999997,978.7556476555308,0.22916666666666666,45,5.29,585.1883663322553
0.27499999999999997,978.7556476555308,0.25,45,5.29,360.17939454841553
0.27499999999999997,978.7556476555308,0.2708333333333333,45,5.29,181.73688795882086
0.27499999999999997,978.7556476555308,0.29166666666666663,45,5.29,80.23290900141068
0.27499999999999997,978.7556476555308,0.3125,45,5.29,33.06889588219705
0.27499999999999997,978.7556476555308,0.3333333333333333,45,5.29,13.221746914557489
0.27499999999999997,978.7556476555308,0.35416666666666663,45,5.29,5.2206168358522556
0.27499999999999997,978.7556476555308,0.375,45,5.29,2.051078955118772
0.27499999999999997,978.7556476555308,0.3958333333333333,45,5.29,0.8042394249520699
0.27499999999999997,978.7556476555308,0.41666666666666663,45,5.29,0.31510220836288533
0.27499999999999997,978.7556476555308,0.4375,45,5.29,0.12341997173308844
0.27499999999999997,978.7556476555308,0.4583333333333333,45,5.29,0.048335663582534855
0.27499999999999997,978.7556476555308,0.47916666666666663,45,5.29,0.01892908656084428
0.27499999999999997,978.7556476555308,0.5,45,5.29,0.0074128240267202355
0.27499999999999997,1038.938033757327,0,45,5.29,1038.9148255603263
0.27499999999999997,1038.938033757327,0.020833333333333332,45,5.29,1038.8787716067993
0.27499999999999997,1038.938033757327,0.041666666666666664,45,5.29,1038.7867159640214
0.27499999999999997,1038.938033757327,0.0625,45,5.29,1038.551717649211
0.27499999999999997,1038.938033757327,0.08333333333333333,45,5.29,1037.9521105670324
0.27499999999999997,1038.938033757327,0.10416666666666666,45,5.29,1036.424097021803
0.27499999999999997,1038.938033757327,0.125,45,5.29,1032.5425137563204
0.27499999999999997,1038.938033757327,0.14583333333333331,45,5.29,1022.7612103563713
0.27499999999999997,1038.938033757327,0.16666666666666666,45,5.29,998.6047394236863
0.27499999999999997,1038.938033757327,0.1875,45,5.29,941.8019206317357
0.27499999999999997,1038.938033757327,0.20833333333333331,45,5.29,822.352185142075
0.27499999999999997,1038.938033757327,0.22916666666666666,45,5.29,621.1708225144974
0.27499999999999997,1038.938033757327,0.25,45,5.29,382.3263476112631
0.27499999999999997,1038.938033757327,0.2708333333333333,45,5.29,192.91164805984866
0.27499999999999997,1038.938033757327,0.29166666666666663,45,5.29,85.16632411800227
0.27499999999999997,1038.938033757327,0.3125,45,5.29,35.10225841217032
0.27499999999999997,1038.938033757327,0.3333333333333333,45,5.29,14.034734588915391
0.27499999999999997,1038.938033757327,0.35416666666666663,45,5.29,5.541625638056762
0.27499999999999997,1038.938033757327,0.375,45,5.29,2.177197078572677
0.27499999999999997,1038.938033757327,0.3958333333333333,45,5.29,0.8536910400785725
0.27499999999999997,1038.938033757327,0.41666666666666663,45,5.29,0.3344774250583378
0.27499999999999997,1038.938033757327,0.4375,45,5.29,0.13100890203382848
0.27499999999999997,1038.938033757327,0.4583333333333333,45,5.29,0.05130775940152567
0.27499999999999997,1038.938033757327,0.47916666666666663,45,5.29,0.02009301097720687
0.27499999999999997,1038.938033757327,0.5,45,5.29,0.007868628740337336
0.27499999999999997,1099.1204198591236,0,45,5.29,1099.0958672848576
0.27499999999999997,1099.1204198591236,0.020833333333333332,45,5.29,1099.05772484012
0.27499999999999997,1099.1204198591236,0.041666666666666664,45,5.29,1098.9603367058398
0.27499999999999997,1099.1204198591236,0.0625,45,5.29,1098.7117256837691
0.27499999999999997,1099.1204198591236,0.08333333333333333,45,5.29,1098.0773852645132
0.27499999999999997,1099.1204198591236,0.10416666666666666,45,5.29,1096.4608587395294
0.27499999999999997,1099.1204198591236,0.125,45,5.29,1092.3544276629366
0.27499999999999997,1099.1204198591236,0.14583333333333331,45,5.29,1082.0065243709173
0.27499999999999997,1099.1204198591236,0.16666666666666666,45,5.29,1056.4507456707902
0.27499999999999997,1099.1204198591236,0.1875,45,5.29,996.3575196927205
0.27499999999999997,1099.1204198591236,0.20833333333333331,45,5.29,869.9884397692075
0.27499999999999997,1099.1204198591236,0.22916666666666666,45,5.29,657.1532786967398
0.27499999999999997,1099.1204198591236,0.25,45,5.29,404.47330067411065
0.27499999999999997,1099.1204198591236,0.2708333333333333,45,5.29,204.08640816087652
0.27499999999999997,1099.1204198591236,0.29166666666666663,45,5.29,90.09973923459387
0.27499999999999997,1099.1204198591236,0.3125,45,5.29,37.1356209421436
0.27499999999999997,1099.1204198591236,0.3333333333333333,45,5.29,14.847722263273296
0.27499999999999997,1099.1204198591236,0.35416666666666663,45,5.29,5.86263444026127
0.27499999999999997,1099.1204198591236,0.375,45,5.29,2.303315202026582
0.27499999999999997,1099.1204198591236,0.3958333333333333,45,5.29,0.9031426552050753
0.27499999999999997,1099.1204198591236,0.41666666666666663,45,5.29,0.35385264175379033
0.27499999999999997,1099.1204198591236,0.4375,45,5.29,0.13859783233456857
0.27499999999999997,1099.1204198591236,0.4583333333333333,45,5.29,0.05427985522051649
0.27499999999999997,1099.1204198591236,0.47916666666666663,45,5.29,0.021256935393569463
0.27499999999999997,1099.1204198591236,0.5,45,5.29,0.00832443345395444
0.27499999999999997,1159.3028059609198,0,45,5.29,1159.2769090093884
0.27499999999999997,1159.3028059609198,0.020833333333333332,45,5.29,1159.2366780734405
0.27499999999999997,1159.3028059609198,0.041666666666666664,45,5.29,1159.133957447658
0.27499999999999997,1159.3028059609198,0.0625,45,5.29,1158.871733718327
0.27499999999999997,1159.3028059609198,0.08333333333333333,45,5.29,1158.2026599619935
0.27499999999999997,1159.3028059609198,0.10416666666666666,45,5.29,1156.4976204572556
0.27499999999999997,1159.3028059609198,0.125,45,5.29,1152.1663415695525
0.27499999999999997,1159.3028059609198,0.14583333333333331,45,5.29,1141.251838385463
0.27499999999999997,1159.3028059609198,0.16666666666666666,45,5.29,1114.2967519178937
0.27499999999999997,1159.3028059609198,0.1875,45,5.29,1050.9131187537052
0.27499999999999997,1159.3028059609198,0.20833333333333331,45,5.29,917.6246943963398
0.27499999999999997,1159.3028059609198,0.22916666666666666,45,5.29,693.1357348789819
0.27499999999999997,1159.3028059609198,0.25,45,5.29,426.6202537369582
0.27499999999999997,1159.3028059609198,0.2708333333333333,45,5.29,215.26116826190432
0.27499999999999997,1159.3028059609198,0.29166666666666663,45,5.29,95.03315435118544
0.27499999999999997,1159.3028059609198,0.3125,45,5.29,39.168983472116885
0.27499999999999997,1159.3028059609198,0.3333333333333333,45,5.29,15.660709937631198
0.27499999999999997,1159.3028059609198,0.35416666666666663,45,5.29,6.183643242465777
0.27499999999999997,1159.3028059609198,0.375,45,5.29,2.429433325480487
0.27499999999999997,1159.3028059609198,0.3958333333333333,45,5.29,0.9525942703315778
0.27499999999999997,1159.3028059609198,0.41666666666666663,45,5.29,0.3732278584492428
0.27499999999999997,1159.3028059609198,0.4375,45,5.29,0.1461867626353086
0.27499999999999997,1159.3028059609198,0.4583333333333333,45,5.29,0.0572519510395073
0.27499999999999997,1159.3028059609198,0.47916666666666663,45,5.29,0.022420859809932053
0.27499999999999997,1159.3028059609198,0.5,45,5.29,0.008780238167571541
0.27499999999999997,1219.4851920627164,0,45,5.29,1219.4579507339197
0.27499999999999997,1219.4851920627164,0.020833333333333332,45,5.29,1219.4156313067615
0.27499999999999997,1219.4851920627164,0.041666666666666664,45,5.29,1219.3075781894765
0.27499999999999997,1219.4851920627164,0.0625,45,5.29,1219.0317417528852
0.27499999999999997,1219.4851920627164,0.08333333333333333,45,5.29,1218.327934659474
0.27499999999999997,1219.4851920627164,0.10416666666666666,45,5.29,1216.534382174982
0.27499999999999997,1219.4851920627164,0.125,45,5.29,1211.978255476169
0.27499999999999997,1219.4851920627164,0.14583333333333331,45,5.29,1200.497152400009
0.27499999999999997,1219.4851920627164,0.16666666666666666,45,5.29,1172.1427581649978
0.27499999999999997,1219.4851920627164,0.1875,45,5.29,1105.4687178146899
0.27499999999999997,1219.4851920627164,0.20833333333333331,45,5.29,965.2609490234722
0.27499999999999997,1219.4851920627164,0.22916666666666666,45,5.29,729.1181910612243
0.27499999999999997,1219.4851920627164,0.25,45,5.29,448.76720679980576
0.27499999999999997,1219.4851920627164,0.2708333333333333,45,5.29,226.43592836293215
0.27499999999999997,1219.4851920627164,0.29166666666666663,45,5.29,99.96656946777705
0.27499999999999997,1219.4851920627164,0.3125,45,5.29,41.20234600209017
0.27499999999999997,1219.4851920627164,0.3333333333333333,45,5.29,16.473697611989103
0.27499999999999997,1219.4851920627164,0.35416666666666663,45,5.29,6.504652044670285
0.27499999999999997,1219.4851920627164,0.375,45,5.29,2.5555514489343922
0.27499999999999997,1219.4851920627164,0.3958333333333333,45,5.29,1.0020458854580807
0.27499999999999997,1219.4851920627164,0.41666666666666663,45,5.29,0.39260307514469533
0.27499999999999997,1219.4851920627164,0.4375,45,5.29,0.1537756929360487
0.27499999999999997,1219.4851920627164,0.4583333333333333,45,5.29,0.06022404685849812
0.27499999999999997,1219.4851920627164,0.47916666666666663,45,5.29,0.02358478422629465
0.27499999999999997,1219.4851920627164,0.5,45,5.29,0.009236042881188643
0.27499999999999997,1279.6675781645126,0,45,5.29,1279.6389924584507
0.27499999999999997,1279.6675781645126,0.020833333333333332,45,5.29,1279.594584540082
0.27499999999999997,1279.6675781645126,0.041666666666666664,45,5.29,1279.4811989312948
0.27499999999999997,1279.6675781645126,0.0625,45,5.29,1279.191749787443
0.27499999999999997,1279.6675781645126,0.08333333333333333,45,5.29,1278.4532093569546
0.27499999999999997,1279.6675781645126,0.10416666666666666,45,5.29,1276.5711438927085
0.27499999999999997,1279.6675781645126,0.125,45,5.29,1271.7901693827848
0.27499999999999997,1279.6675781645126,0.14583333333333331,45,5.29,1259.742466414555
0.27499999999999997,1279.6675781645126,0.16666666666666666,45,5.29,1229.9887644121013
0.27499999999999997,1279.6675781645126,0.1875,45,5.29,1160.0243168756745
0.27499999999999997,1279.6675781645126,0.20833333333333331,45,5.29,1012.8972036506045
0.27499999999999997,1279.6675781645126,0.22916666666666666,45,5.29,765.1006472434664
0.27499999999999997,1279.6675781645126,0.25,45,5.29,470.9141598626533
0.27499999999999997,1279.6675781645126,0.2708333333333333,45,5.29,237.61068846395995
